Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
201,1770733795316,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.59392547607422,67.6024169921875,72.75300598144531,72.10934448242188,73.60883331298828,73.41555786132813,68.26898193359375,69.53005981445313,69.80552673339844,69.38240051269531,68.42105102539063,73.68421173095703,78.94737243652344,76.19047546386719,73.68421173095703,70,55,45,35,19.047618865966797,26.070554733276367,17179869184,12884901888,13715537920,11958222848
200,1770733795518,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.59392547607422,67.6024169921875,72.75300598144531,72.10934448242188,73.60883331298828,73.41555786132813,68.26898193359375,69.53005981445313,69.80552673339844,69.38240051269531,80.95238494873047,90,78.94737243652344,77.77777862548828,75,68.42105102539063,63.15789031982422,47.36842346191406,31.57894515991211,16.666667938232422,26.158262252807617,17179869184,12884901888,13728301056,11958222848
204,1770733795719,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.59392547607422,67.6024169921875,72.75300598144531,72.10934448242188,73.60883331298828,73.41555786132813,68.26898193359375,69.53005981445313,69.80552673339844,69.38240051269531,80,90,80,76.19047546386719,70,68.42105102539063,55,50,31.57894515991211,19.047618865966797,26.158262252807617,17179869184,12884901888,13715947520,11958222848
204,1770733795924,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.59392547607422,67.6024169921875,72.75300598144531,72.10934448242188,73.60883331298828,73.41555786132813,68.26898193359375,69.53005981445313,69.80552673339844,69.38240051269531,76.19047546386719,80,75,73.68421173095703,71.42857360839844,66.66667175292969,52.38095474243164,38.095237731933594,38.095237731933594,20,26.158262252807617,17179869184,12884901888,13718552576,11958222848
204,1770733796129,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.22521209716797,67.29142761230469,72.85867309570313,72.38007354736328,73.6297378540039,73.22364807128906,68.24638366699219,69.54814910888672,69.69419860839844,69.18901062011719,80,80.95238494873047,80,76.19047546386719,73.68421173095703,73.68421173095703,63.15789031982422,50,45,28.571430206298828,26.158262252807617,17179869184,12884901888,13739884544,11958222848
203,1770733796334,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.22521209716797,67.29142761230469,72.85867309570313,72.38007354736328,73.6297378540039,73.22364807128906,68.24638366699219,69.54814910888672,69.69419860839844,69.18901062011719,75,73.68421173095703,80,73.68421173095703,75,70,55,45,40,21.052631378173828,26.158262252807617,17179869184,12884901888,13726351360,11958222848
200,1770733796537,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.22521209716797,67.29142761230469,72.85867309570313,72.38007354736328,73.6297378540039,73.22364807128906,68.24638366699219,69.54814910888672,69.69419860839844,69.18901062011719,85.71428680419922,85.71428680419922,78.94737243652344,80,75,70,57.142860412597656,40,42.85714340209961,20,26.361295700073242,17179869184,12884901888,13726777344,11958222848
201,1770733796737,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.22521209716797,67.29142761230469,72.85867309570313,72.38007354736328,73.6297378540039,73.22364807128906,68.24638366699219,69.54814910888672,69.69419860839844,69.18901062011719,80,85.71428680419922,80.95238494873047,75,80,70,63.15789031982422,50,42.105262756347656,30.000001907348633,26.361295700073242,17179869184,12884901888,13727956992,11958222848
201,1770733796938,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.22521209716797,67.29142761230469,72.85867309570313,72.38007354736328,73.6297378540039,73.22364807128906,68.24638366699219,69.54814910888672,69.69419860839844,69.18901062011719,78.94737243652344,73.68421173095703,77.77777862548828,75,68.42105102539063,70,52.38095474243164,42.105262756347656,40,15.000000953674316,26.361295700073242,17179869184,12884901888,13730447360,11958222848
201,1770733797140,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.29759979248047,67.48529815673828,72.81932067871094,72.7149658203125,74.00762176513672,73.56517028808594,68.47218322753906,69.78789520263672,70.16363525390625,69.81318664550781,76.19047546386719,80,80,73.68421173095703,73.68421173095703,68.42105102539063,57.894737243652344,45,35,15.000000953674316,26.361295700073242,17179869184,12884901888,13725679616,11958222848
204,1770733797342,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.29759979248047,67.48529815673828,72.81932067871094,72.7149658203125,74.00762176513672,73.56517028808594,68.47218322753906,69.78789520263672,70.16363525390625,69.81318664550781,95,95,80,80,75,73.68421173095703,65,52.6315803527832,38.095237731933594,26.3157901763916,26.361295700073242,17179869184,12884901888,13734871040,11958222848
200,1770733797547,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.29759979248047,67.48529815673828,72.81932067871094,72.7149658203125,74.00762176513672,73.56517028808594,68.47218322753906,69.78789520263672,70.16363525390625,69.81318664550781,100,100,80,78.94737243652344,80,71.42857360839844,65,50,52.6315803527832,28.571430206298828,26.26106071472168,17179869184,12884901888,13723959296,11958222848
201,1770733797748,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.29759979248047,67.48529815673828,72.81932067871094,72.7149658203125,74.00762176513672,73.56517028808594,68.47218322753906,69.78789520263672,70.16363525390625,69.81318664550781,100,100,80.95238494873047,76.19047546386719,76.19047546386719,73.68421173095703,52.6315803527832,52.38095474243164,42.105262756347656,26.3157901763916,26.26106071472168,17179869184,12884901888,13745078272,11958222848
200,1770733797950,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.29759979248047,67.48529815673828,72.81932067871094,72.7149658203125,74.00762176513672,73.56517028808594,68.47218322753906,69.78789520263672,70.16363525390625,69.81318664550781,100,100,78.94737243652344,78.94737243652344,73.68421173095703,71.42857360839844,60.000003814697266,47.36842346191406,40,21.052631378173828,26.26106071472168,17179869184,12884901888,13748355072,11958222848
200,1770733798150,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34542846679688,67.49311828613281,72.65122985839844,72.63768005371094,73.8930435180664,73.69080352783203,68.79507446289063,70.18215942382813,70.37960815429688,69.93560791015625,89.47368621826172,80,78.94737243652344,73.68421173095703,73.68421173095703,72.22222137451172,60.000003814697266,45,30.000001907348633,14.285715103149414,26.26106071472168,17179869184,12884901888,13741834240,11958222848
204,1770733798351,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34542846679688,67.49311828613281,72.65122985839844,72.63768005371094,73.8930435180664,73.69080352783203,68.79507446289063,70.18215942382813,70.37960815429688,69.93560791015625,80.95238494873047,85.71428680419922,78.94737243652344,75,75,70,52.6315803527832,45,35,31.57894515991211,26.26106071472168,17179869184,12884901888,13741834240,11958222848
201,1770733798555,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34542846679688,67.49311828613281,72.65122985839844,72.63768005371094,73.8930435180664,73.69080352783203,68.79507446289063,70.18215942382813,70.37960815429688,69.93560791015625,76.19047546386719,80,76.19047546386719,75,73.68421173095703,70,57.142860412597656,40,30.000001907348633,19.047618865966797,26.790790557861328,17179869184,12884901888,13737754624,11958222848
202,1770733798757,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34542846679688,67.49311828613281,72.65122985839844,72.63768005371094,73.8930435180664,73.69080352783203,68.79507446289063,70.18215942382813,70.37960815429688,69.93560791015625,89.47368621826172,75,75,75,71.42857360839844,63.15789031982422,57.894737243652344,36.842105865478516,40,20,26.790790557861328,17179869184,12884901888,13742211072,11958222848
204,1770733798960,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.34542846679688,67.49311828613281,72.65122985839844,72.63768005371094,73.8930435180664,73.69080352783203,68.79507446289063,70.18215942382813,70.37960815429688,69.93560791015625,80,70,80,75,73.68421173095703,70,50,42.85714340209961,30.000001907348633,15.789472579956055,26.790790557861328,17179869184,12884901888,13744111616,11958222848
200,1770733799165,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.31566619873047,67.28192138671875,72.64388275146484,72.49357604980469,73.77278137207031,73.1806411743164,68.22168731689453,69.82035827636719,69.4181137084961,69.31665802001953,85.71428680419922,71.42857360839844,75,78.94737243652344,70,68.42105102539063,55,45,28.571430206298828,20,26.790790557861328,17179869184,12884901888,13745799168,11958222848
203,1770733799365,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.31566619873047,67.28192138671875,72.64388275146484,72.49357604980469,73.77278137207031,73.1806411743164,68.22168731689453,69.82035827636719,69.4181137084961,69.31665802001953,75,85,78.94737243652344,76.19047546386719,73.68421173095703,65,57.894737243652344,36.842105865478516,31.57894515991211,23.809524536132813,26.790790557861328,17179869184,12884901888,13745799168,11958222848
202,1770733799568,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.31566619873047,67.28192138671875,72.64388275146484,72.49357604980469,73.77278137207031,73.1806411743164,68.22168731689453,69.82035827636719,69.4181137084961,69.31665802001953,70,90,75,73.68421173095703,70,65,45,42.85714340209961,40,25,26.96470069885254,17179869184,12884901888,13747765248,11958222848
200,1770733799771,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.31566619873047,67.28192138671875,72.64388275146484,72.49357604980469,73.77278137207031,73.1806411743164,68.22168731689453,69.82035827636719,69.4181137084961,69.31665802001953,75,73.68421173095703,80,75,75,71.42857360839844,57.142860412597656,38.88888931274414,30.000001907348633,30.000001907348633,26.96470069885254,17179869184,12884901888,13747044352,11958222848
202,1770733799971,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.31566619873047,67.28192138671875,72.64388275146484,72.49357604980469,73.77278137207031,73.1806411743164,68.22168731689453,69.82035827636719,69.4181137084961,69.31665802001953,100,100,84.21052551269531,84.21052551269531,80,77.77777862548828,65,65,50,35,26.96470069885254,17179869184,12884901888,13743128576,11958222848
202,1770733800174,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.3533935546875,67.77306365966797,72.67240142822266,72.8951644897461,73.62129974365234,73.42060852050781,68.36394500732422,70.07428741455078,69.88688659667969,69.7823486328125,100,100,80.95238494873047,80,80,80,63.15789031982422,61.904762268066406,42.105262756347656,31.57894515991211,26.96470069885254,17179869184,12884901888,13753368576,11958222848
204,1770733800376,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.3533935546875,67.77306365966797,72.67240142822266,72.8951644897461,73.62129974365234,73.42060852050781,68.36394500732422,70.07428741455078,69.88688659667969,69.7823486328125,100,95.23809814453125,89.47368621826172,85,84.21052551269531,85,70,65,61.904762268066406,52.38095474243164,26.96470069885254,17179869184,12884901888,13819281408,11958222848
201,1770733800581,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.3533935546875,67.77306365966797,72.67240142822266,72.8951644897461,73.62129974365234,73.42060852050781,68.36394500732422,70.07428741455078,69.88688659667969,69.7823486328125,100,100,80.95238494873047,75,75,70,60.000003814697266,57.142860412597656,40,31.57894515991211,25.776458740234375,17179869184,12884901888,13811154944,11958222848
204,1770733800782,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.3533935546875,67.77306365966797,72.67240142822266,72.8951644897461,73.62129974365234,73.42060852050781,68.36394500732422,70.07428741455078,69.88688659667969,69.7823486328125,80,89.47368621826172,78.94737243652344,80,75,70,57.894737243652344,52.6315803527832,52.6315803527832,33.333335876464844,25.776458740234375,17179869184,12884901888,13816053760,11958222848
201,1770733800987,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.3533935546875,67.77306365966797,72.67240142822266,72.8951644897461,73.62129974365234,73.42060852050781,68.36394500732422,70.07428741455078,69.88688659667969,69.7823486328125,55,57.142860412597656,80,80,75,70,60.000003814697266,42.105262756347656,35,15.789472579956055,25.776458740234375,17179869184,12884901888,13820067840,11958222848
203,1770733801189,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.64451599121094,68.49574279785156,73.00131225585938,72.94409942626953,73.79874420166016,73.79969024658203,69.05889892578125,70.89599609375,70.95973205566406,70.58211517333984,42.85714340209961,36.842105865478516,78.94737243652344,73.68421173095703,73.68421173095703,70,55,45,42.85714340209961,15.000000953674316,25.776458740234375,17179869184,12884901888,13821067264,11958222848
203,1770733801392,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.64451599121094,68.49574279785156,73.00131225585938,72.94409942626953,73.79874420166016,73.79969024658203,69.05889892578125,70.89599609375,70.95973205566406,70.58211517333984,40,35,80,78.94737243652344,75,68.42105102539063,57.142860412597656,38.095237731933594,42.105262756347656,23.809524536132813,25.776458740234375,17179869184,12884901888,13846036480,11969953792
203,1770733801596,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.64451599121094,68.49574279785156,73.00131225585938,72.94409942626953,73.79874420166016,73.79969024658203,69.05889892578125,70.89599609375,70.95973205566406,70.58211517333984,80,80.95238494873047,80,76.19047546386719,70,70,63.15789031982422,50,42.85714340209961,36.842105865478516,28.60183334350586,17179869184,12884901888,13831274496,11983388672
204,1770733801800,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.64451599121094,68.49574279785156,73.00131225585938,72.94409942626953,73.79874420166016,73.79969024658203,69.05889892578125,70.89599609375,70.95973205566406,70.58211517333984,40,33.333335876464844,80,78.94737243652344,75,70,55,42.105262756347656,26.3157901763916,20,28.60183334350586,17179869184,12884901888,13834027008,11983388672
204,1770733802005,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.64451599121094,68.49574279785156,73.00131225585938,72.94409942626953,73.79874420166016,73.79969024658203,69.05889892578125,70.89599609375,70.95973205566406,70.58211517333984,45,42.105262756347656,80,76.19047546386719,80,68.42105102539063,55,45,31.81818199157715,15.000000953674316,28.60183334350586,17179869184,12884901888,13833863168,11983388672
203,1770733802210,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.5090103149414,67.62181854248047,72.74481201171875,72.94737243652344,73.8472900390625,73.63644409179688,68.25352478027344,70.1115493774414,69.86227416992188,69.56013488769531,40,38.095237731933594,75,75,71.42857360839844,66.66667175292969,60.000003814697266,40,31.57894515991211,15.000000953674316,28.60183334350586,17179869184,12884901888,13835812864,11983388672
204,1770733802414,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.5090103149414,67.62181854248047,72.74481201171875,72.94737243652344,73.8472900390625,73.63644409179688,68.25352478027344,70.1115493774414,69.86227416992188,69.56013488769531,52.38095474243164,45,80,78.94737243652344,73.68421173095703,70,60.000003814697266,52.38095474243164,30.000001907348633,20,28.60183334350586,17179869184,12884901888,13840498688,12001214464
200,1770733802618,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.5090103149414,67.62181854248047,72.74481201171875,72.94737243652344,73.8472900390625,73.63644409179688,68.25352478027344,70.1115493774414,69.86227416992188,69.56013488769531,65,61.904762268066406,80,76.19047546386719,75,70,61.904762268066406,45,47.619049072265625,20,26.750839233398438,17179869184,12884901888,13817200640,12007047168
200,1770733802819,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.5090103149414,67.62181854248047,72.74481201171875,72.94737243652344,73.8472900390625,73.63644409179688,68.25352478027344,70.1115493774414,69.86227416992188,69.56013488769531,50,52.6315803527832,78.94737243652344,75,73.68421173095703,68.42105102539063,63.15789031982422,42.105262756347656,30.000001907348633,14.285715103149414,26.750839233398438,17179869184,12884901888,13807583232,12007047168
